,A:総入園者数,B:有料入園者数,C:無料入園者数,D:Cのうち幼児,E:Cのうち小学生,F:Cのうち中学生,G:Cのうち障がい者,H:Cのうち市内６５歳以上,I:CのうちD～H以外,month,wod_x,さっぽろ（南北線）,さっぽろ（東豊線）,すすきの,大通（南北線）,大通（東西線）,大通（東豊線）,wod_y,気温(℃),風向(度:0～359),風速(m/s),降水量(mm),積雪深(cm),J1,J2,J3,J4,J5
2020-01-07,1111.0,612.0,499.0,203.0,151.0,32.0,15.0,61.0,37.0,1,1,58127,30124,15830,45168,22834,15485,1,-0.6972222222222223,262.18055555555554,0.3506944444444444,1.5,6.951388888888889,2321.012987012987,1502.6883116883116,1990.155844155844,1599.1298701298701,1022.4155844155844
2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,58202,30021,15859,45241,22437,15544,2,-2.7375,222.75,0.32083333333333336,1.0,7.465277777777778,2344.4675324675327,1577.2597402597403,2098.753246753247,2303.4155844155844,1016.1298701298701
2020-01-09,1392.0,825.0,567.0,246.0,188.0,21.0,12.0,58.0,42.0,1,3,58840,31894,16303,45688,22811,15883,3,-1.5499999999999998,301.21527777777777,0.7437499999999999,0.0,8.0,2362.714285714286,1486.1818181818182,2097.8311688311687,1683.5714285714287,1044.8961038961038
2020-01-10,1222.0,666.0,556.0,200.0,202.0,18.0,16.0,60.0,60.0,1,4,63971,33341,19677,50013,24321,16186,4,-2.7416666666666667,248.19444444444446,0.24583333333333332,0.0,8.0,2319.5194805194806,1487.7012987012988,2019.155844155844,1674.051948051948,1074.155844155844
2020-01-11,2168.0,1415.0,753.0,442.0,161.0,23.0,26.0,63.0,38.0,1,5,55653,25169,21086,44240,18532,12455,5,-1.6805555555555556,233.96527777777777,0.28055555555555556,0.0,7.729166666666667,2232.025974025974,1485.857142857143,1918.4285714285713,1617.2337662337663,1029.7012987012988
2020-01-12,3548.0,2315.0,1233.0,757.0,257.0,32.0,44.0,75.0,68.0,1,6,46442,20127,19239,38476,14759,9936,6,-1.1305555555555555,241.77777777777777,0.38125,0.0,7.0,2241.2987012987014,1479.6233766233765,1958.025974025974,1456.987012987013,952.4415584415584
2020-01-13,3082.0,1995.0,1087.0,720.0,188.0,26.0,39.0,68.0,46.0,1,0,41007,18726,15694,33403,13450,8973,0,-2.413888888888889,282.9375,0.54375,0.0,7.0,2269.5584415584417,1468.935064935065,1951.0389610389611,1515.935064935065,959.7662337662338
2020-01-14,1235.0,722.0,513.0,252.0,133.0,8.0,20.0,60.0,40.0,1,1,58660,32115,16030,44027,22620,15600,1,-2.507638888888889,231.23611111111111,0.3673611111111111,0.0,7.083333333333333,2320.805194805195,1488.3246753246754,1990.5584415584415,1603.8831168831168,1050.7922077922078
2020-01-15,1353.0,746.0,607.0,320.0,181.0,3.0,13.0,39.0,51.0,1,2,59842,32842,16825,46283,23336,15862,2,-3.5430555555555556,293.19444444444446,0.4083333333333333,0.5,8.29861111111111,2275.5064935064934,1554.3636363636363,2016.4025974025974,1502.2467532467533,1029.6493506493507
2020-01-16,1350.0,726.0,624.0,346.0,186.0,6.0,9.0,36.0,41.0,1,3,60604,33117,17060,44956,23301,15764,3,-2.8451388888888887,240.54861111111111,0.5006944444444444,1.5,17.569444444444443,2299.103896103896,1467.8181818181818,2016.7272727272727,1586.7012987012988,1020.3766233766233
2020-01-17,1194.0,754.0,440.0,202.0,143.0,2.0,16.0,47.0,30.0,1,4,65601,34196,20618,49739,24686,16603,4,-2.70625,282.0486111111111,0.5194444444444444,0.0,13.229166666666666,2343.4025974025976,1519.4545454545455,2101.5324675324673,1567.5324675324675,1058.7142857142858
2020-01-18,2240.0,1481.0,759.0,446.0,169.0,36.0,29.0,35.0,44.0,1,5,55849,27930,22191,45071,18627,13069,5,-3.46875,225.01388888888889,0.2916666666666667,0.0,11.51388888888889,2329.5584415584417,1516.7922077922078,1925.1038961038962,1594.1168831168832,1024.6883116883116
2020-01-19,2993.0,1920.0,1073.0,681.0,199.0,20.0,47.0,49.0,77.0,1,6,43665,20742,16770,34848,13811,9695,6,-3.8347222222222226,266.3263888888889,0.3416666666666667,0.0,11.0,2259.5714285714284,1470.1168831168832,1758.142857142857,1534.4415584415585,917.6623376623377
2020-01-20,617.0,462.0,155.0,55.0,40.0,30.0,6.0,15.0,9.0,1,0,60187,32991,16276,44040,22417,15320,0,-0.7486111111111111,271.05555555555554,0.6381944444444445,10.5,18.375,2226.6493506493507,1657.7402597402597,2158.4935064935066,1493.6363636363637,1032.948051948052
2020-01-21,729.0,508.0,221.0,144.0,27.0,6.0,3.0,16.0,25.0,1,1,60960,32960,17045,45681,22835,15652,1,-2.1861111111111113,312.27777777777777,0.9305555555555556,5.0,36.63194444444444,2235.688311688312,1495.051948051948,2136.2077922077924,1608.4025974025974,1016.4285714285714
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,61513,32802,17717,47049,23603,15946,2,0.18611111111111112,195.99305555555554,0.43819444444444444,0.5,31.6875,2105.6233766233768,1399.3766233766235,1884.1948051948052,1535.1688311688313,975.3896103896104
2020-01-23,925.0,700.0,225.0,111.0,52.0,3.0,10.0,34.0,15.0,1,3,61830,32664,17753,46351,23084,15722,3,0.66875,277.8125,0.6187499999999999,0.0,25.743055555555557,2174.5194805194806,1424.025974025974,1992.2597402597403,1529.1818181818182,979.1038961038961
2020-01-24,988.0,485.0,503.0,428.0,21.0,13.0,4.0,5.0,32.0,1,4,68076,34114,21768,51577,24666,16109,4,-3.8659722222222226,283.43055555555554,1.0923611111111111,1.0,25.854166666666668,2293.2727272727275,1526.3376623376623,2203.9220779220777,1624.6233766233765,1048.5064935064936
2020-01-25,1485.0,933.0,552.0,245.0,119.0,11.0,27.0,27.0,123.0,1,5,56940,25732,23017,46584,18846,12736,5,-5.504166666666666,314.19444444444446,0.9090277777777778,2.5,31.291666666666668,2256.961038961039,1605.2987012987012,2064.090909090909,1655.8701298701299,1000.1818181818181
2020-01-26,1862.0,1305.0,557.0,317.0,131.0,18.0,21.0,28.0,42.0,1,6,44344,20853,17226,36147,14406,9880,6,-4.961111111111111,262.7916666666667,0.5736111111111111,0.0,30.479166666666668,2215.6493506493507,1522.142857142857,1880.077922077922,1629.948051948052,953.4415584415584
2020-01-27,956.0,559.0,397.0,290.0,37.0,7.0,12.0,23.0,28.0,1,0,58827,32691,16867,44556,22740,15271,0,-0.9270833333333334,299.13194444444446,0.8340277777777777,0.0,27.26388888888889,2207.0,1523.4155844155844,1897.4155844155844,1516.0389610389611,1018.0909090909091
2020-01-28,831.0,564.0,267.0,175.0,20.0,3.0,6.0,28.0,35.0,1,1,59316,32132,17256,44591,22901,15522,1,-2.1312499999999996,176.50694444444446,0.7590277777777777,0.0,25.0,2204.103896103896,1514.3376623376623,1881.6883116883116,1588.1298701298701,1018.8831168831168
2020-01-29,480.0,370.0,110.0,63.0,14.0,1.0,6.0,19.0,7.0,1,2,58709,31483,17400,45045,22470,15361,2,0.4520833333333334,153.90972222222223,0.5409722222222223,3.5,26.22222222222222,2178.896103896104,1518.8701298701299,2014.974025974026,1474.1038961038962,1102.1688311688313
2020-01-30,588.0,385.0,203.0,123.0,43.0,5.0,4.0,11.0,17.0,1,3,57837,31104,16727,43690,22291,15247,3,2.660416666666667,315.11805555555554,0.9909722222222221,0.5,23.03472222222222,2146.103896103896,1518.4675324675325,2038.3246753246754,1426.8051948051948,1087.6103896103896
2020-01-31,926.0,482.0,444.0,351.0,27.0,2.0,8.0,9.0,47.0,1,4,61902,32933,19726,48030,23440,15993,4,1.3006944444444446,294.59722222222223,1.2416666666666667,1.0,21.01388888888889,2197.1428571428573,1475.3766233766235,2058.753246753247,1597.7922077922078,1049.025974025974
2020-02-01,1317.0,936.0,381.0,207.0,115.0,8.0,13.0,18.0,20.0,2,5,50722,24278,20203,41607,17435,11999,5,-1.2229166666666667,323.1666666666667,0.8888888888888888,0.0,20.76388888888889,2201.896103896104,1494.077922077922,2007.5584415584415,1573.2337662337663,951.2077922077922
2020-02-02,1900.0,1241.0,659.0,390.0,151.0,26.0,24.0,32.0,36.0,2,6,39378,19468,15803,32607,13262,9530,6,-1.6902777777777778,236.42361111111111,0.31527777777777777,0.0,19.76388888888889,2143.2077922077924,1407.5844155844156,1809.2727272727273,1423.5194805194806,909.7532467532468
2020-02-03,724.0,578.0,146.0,81.0,31.0,7.0,7.0,5.0,15.0,2,0,59107,32491,16241,43852,23077,15667,0,-2.957638888888889,267.1458333333333,0.46875,4.5,22.59722222222222,2136.5844155844156,1399.7922077922078,2031.3116883116884,1684.0,1104.4675324675325
2020-02-04,989.0,530.0,459.0,368.0,23.0,1.0,10.0,4.0,53.0,2,1,60454,32382,18645,47404,25010,16908,1,-5.124305555555555,295.2638888888889,0.8138888888888889,4.5,37.423611111111114,2215.6103896103896,1385.3766233766235,2072.285714285714,1859.6363636363637,1082.8181818181818
2020-02-05,1034.0,754.0,280.0,206.0,20.0,10.0,7.0,9.0,28.0,2,2,61918,32190,19488,48976,25005,17356,2,-6.852777777777778,246.86111111111111,0.38333333333333336,10.0,43.770833333333336,2101.051948051948,1610.3896103896104,1697.025974025974,1857.6623376623377,1065.7922077922078
2020-02-06,686.0,482.0,204.0,144.0,14.0,2.0,7.0,9.0,28.0,2,3,61927,32324,19305,47420,24894,16793,3,-7.1506944444444445,255.95833333333334,0.4993055555555556,13.5,66.77083333333333,2220.311688311688,1540.2337662337663,2176.753246753247,1910.4415584415585,1128.1168831168832
2020-02-07,1007.0,685.0,322.0,247.0,25.0,3.0,3.0,4.0,40.0,2,4,66408,32997,22619,51819,26027,16874,4,-4.246527777777778,256.6388888888889,0.46458333333333335,3.0,57.00694444444444,2236.3896103896104,1529.4545454545455,2033.3896103896104,1787.948051948052,1075.2337662337663
2020-02-08,1689.0,1227.0,462.0,239.0,122.0,11.0,14.0,33.0,43.0,2,5,56732,24936,24893,47310,21420,13669,5,-6.699305555555556,272.0625,0.5020833333333333,4.0,61.71527777777778,2151.7402597402597,1589.2337662337663,1986.2467532467533,1774.7922077922078,987.6753246753246
2020-02-09,2063.0,1542.0,521.0,275.0,151.0,10.0,18.0,23.0,44.0,2,6,46881,21052,21581,38455,17087,11157,6,-10.131250000000001,205.27777777777777,0.2881944444444444,4.0,57.048611111111114,2206.194805194805,1635.4935064935064,1967.8701298701299,1859.8311688311687,1156.4155844155844
2020-02-10,1165.0,944.0,221.0,137.0,31.0,3.0,12.0,12.0,26.0,2,0,64076,32112,22052,49824,25612,16531,0,-6.074999999999999,275.0833333333333,0.5652777777777778,7.5,65.17361111111111,2217.896103896104,1648.4155844155844,2051.3376623376626,1859.844155844156,1206.5454545454545
2020-02-11,2748.0,1862.0,886.0,598.0,148.0,8.0,24.0,50.0,58.0,2,1,43668,20194,18467,37474,17169,11106,1,-3.207638888888889,203.74305555555554,0.25416666666666665,1.5,61.56944444444444,2165.883116883117,1409.5714285714287,1824.2337662337663,1804.2857142857142,987.8441558441558
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,59046,31159,17182,45030,23408,15669,2,1.969444444444444,212.44444444444446,0.2701388888888889,0.0,54.638888888888886,2100.8571428571427,1447.6623376623377,1800.2987012987012,1631.4805194805194,1082.1818181818182
2020-02-13,1176.0,900.0,276.0,134.0,25.0,2.0,16.0,71.0,28.0,2,3,59328,31393,16878,44443,23258,15612,3,3.620833333333333,235.60416666666666,0.2673611111111111,0.0,47.604166666666664,2068.2727272727275,1419.064935064935,1816.8181818181818,1562.5974025974026,1103.5454545454545
2020-02-14,802.0,602.0,200.0,95.0,7.0,1.0,11.0,56.0,30.0,2,4,63245,32373,19489,48203,24132,16342,4,2.3618055555555557,287.4166666666667,0.7458333333333333,0.0,42.84027777777778,2144.4155844155844,1505.2597402597403,1910.6103896103896,1624.6883116883116,1070.1688311688313
2020-02-15,1714.0,1183.0,531.0,307.0,121.0,14.0,17.0,35.0,37.0,2,5,50535,24080,21047,42026,16966,11615,5,-0.8569444444444445,319.875,1.0173611111111112,1.5,39.97222222222222,2147.1688311688313,1384.857142857143,2023.5974025974026,1702.2467532467533,919.1818181818181
2020-02-16,1679.0,1152.0,527.0,327.0,120.0,7.0,14.0,31.0,28.0,2,6,39015,17979,15409,32619,13163,9022,6,-4.266666666666667,174.27777777777777,0.30833333333333335,4.0,45.673611111111114,2165.688311688312,1362.6233766233765,1901.6233766233765,1710.922077922078,1003.6233766233767
2020-02-17,700.0,598.0,102.0,66.0,9.0,3.0,6.0,10.0,8.0,2,0,57150,31305,15751,42909,21954,15288,0,-0.8583333333333333,157.01388888888889,0.47986111111111107,18.5,57.458333333333336,2175.844155844156,1515.8311688311687,2049.285714285714,1783.7792207792209,1016.7402597402597
2020-02-18,780.0,650.0,130.0,91.0,16.0,3.0,3.0,11.0,6.0,2,1,56692,30393,16116,43033,22100,15197,1,0.5027777777777778,260.0416666666667,0.7749999999999999,7.0,57.236111111111114,2188.051948051948,1551.3766233766235,2033.935064935065,1744.4415584415585,979.2207792207793
2020-02-19,854.0,688.0,167.0,117.0,9.0,1.0,6.0,25.0,9.0,2,2,56424,29644,16062,43751,22427,15690,2,-1.067361111111111,253.71527777777777,0.5249999999999999,5.0,60.8125,2178.155844155844,1517.4155844155844,1992.2857142857142,1727.051948051948,968.987012987013
2020-02-20,688.0,490.0,198.0,92.0,15.0,13.0,13.0,21.0,44.0,2,3,56615,30386,16288,43477,22568,15224,3,-0.5159722222222222,265.31944444444446,0.4652777777777778,0.0,58.78472222222222,2202.4285714285716,1440.7662337662337,1997.5324675324675,1687.4415584415585,1015.0
2020-02-21,897.0,567.0,330.0,251.0,8.0,2.0,7.0,34.0,28.0,2,4,59022,31006,18503,45964,23067,15529,4,-0.4534722222222222,275.0138888888889,0.5944444444444444,0.0,55.9375,2167.87012987013,1299.7012987012988,1994.3246753246754,1653.090909090909,1003.5324675324675
2020-02-22,1323.0,947.0,376.0,217.0,66.0,9.0,27.0,21.0,36.0,2,5,46444,20984,18665,37669,15246,10320,5,2.075,151.14583333333334,1.1458333333333333,2.0,52.701388888888886,1996.935064935065,1315.7272727272727,1751.051948051948,1659.1168831168832,1006.038961038961
2020-02-23,1002.0,722.0,280.0,119.0,85.0,20.0,6.0,10.0,40.0,2,6,37568,16262,15410,29402,10870,7389,6,1.2951388888888888,277.4236111111111,1.3569444444444445,7.5,50.611111111111114,2046.4285714285713,1333.4155844155844,1902.2207792207791,1930.4285714285713,987.025974025974
2020-02-24,1802.0,1272.0,530.0,323.0,101.0,16.0,20.0,32.0,38.0,2,0,35900,16735,13600,28024,11354,7856,0,0.25486111111111115,260.3125,0.5909722222222222,3.0,54.041666666666664,2160.6753246753246,1319.4675324675325,1764.051948051948,1890.9610389610389,998.922077922078
2020-02-25,655.0,572.0,83.0,40.0,5.0,5.0,4.0,12.0,17.0,2,1,54378,28779,15054,41649,21767,14923,1,0.052083333333333336,276.5763888888889,0.41041666666666665,10.5,63.125,2205.4285714285716,1368.9610389610389,1953.7272727272727,1876.051948051948,1051.8831168831168
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,51040,27842,14436,40748,21082,14658,2,-1.1840277777777777,246.47916666666666,0.3263888888888889,0.0,56.701388888888886,1839.7142857142858,1370.8831168831168,1858.2077922077922,1606.4675324675325,1077.2987012987012
2020-02-27,780.0,697.0,83.0,55.0,2.0,1.0,4.0,11.0,10.0,2,3,48782,27132,13875,39344,20163,14063,3,-2.5229166666666667,241.41666666666666,0.6409722222222222,1.5,54.298611111111114,1835.922077922078,1279.7012987012988,1873.7402597402597,1498.5454545454545,1092.5324675324675
2020-02-28,540.0,449.0,91.0,50.0,10.0,1.0,6.0,18.0,6.0,2,4,48901,26376,14549,40289,20133,14065,4,-2.1055555555555556,247.15277777777777,0.43194444444444446,5.5,60.19444444444444,1814.9610389610389,1303.948051948052,1860.0,1510.6103896103896,1073.8181818181818
2020-02-29,524.0,438.0,86.0,40.0,24.0,0.0,3.0,12.0,7.0,2,5,26494,13019,11191,22811,9464,6738,5,-3.4347222222222222,190.75,0.3548611111111111,0.0,61.791666666666664,1742.1688311688313,1233.6103896103896,1631.6363636363637,1333.3116883116884,968.0
2020-04-01,1223.0,684.0,539.0,289.0,127.0,14.0,28.0,60.0,21.0,4,2,40769,22896,9913,33740,18090,12557,2,8.925,247.43055555555554,1.0284722222222222,0.0,0.0,1904.5714285714287,1466.2597402597403,1678.077922077922,1422.7012987012988,1049.2467532467533
2020-04-02,836.0,446.0,390.0,166.0,137.0,15.0,10.0,43.0,19.0,4,3,40158,23021,9654,33286,17470,12166,3,7.042361111111111,326.8611111111111,1.5347222222222223,0.0,0.0,1940.4285714285713,1443.2337662337663,1835.051948051948,1279.5064935064936,928.1298701298701
2020-04-03,1452.0,801.0,651.0,354.0,140.0,33.0,30.0,81.0,13.0,4,4,41757,23333,11106,35150,18230,12488,4,6.3375,258.0138888888889,0.79375,0.0,0.0,1799.8831168831168,1398.8051948051948,1630.2597402597403,1410.025974025974,1039.1168831168832
2020-04-04,2351.0,1348.0,1003.0,658.0,179.0,25.0,36.0,53.0,52.0,4,5,27627,13936,9577,24602,10341,7275,5,8.959027777777777,155.02777777777777,1.2270833333333333,0.0,0.0,1631.064935064935,1504.6103896103896,1393.6363636363637,1238.5974025974026,837.2467532467532
2020-04-05,1654.0,965.0,689.0,429.0,176.0,23.0,23.0,15.0,23.0,4,6,20554,10397,7050,18331,7041,5133,6,5.293055555555556,164.54861111111111,0.7895833333333333,4.0,0.0,1661.4675324675325,1333.2467532467533,1657.142857142857,1335.3116883116884,810.4545454545455
2020-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,39144,22676,9165,32359,17363,12331,0,3.5125,279.90972222222223,0.5256944444444445,2.0,0.0,2087.4935064935066,1613.0389610389611,1858.2727272727273,1341.2857142857142,802.4155844155844
2020-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,38571,22663,9036,31969,17199,12109,1,5.220138888888889,307.5416666666667,0.7951388888888888,0.0,0.0,1998.2727272727273,1611.2987012987012,1932.3246753246754,1342.7532467532467,816.3636363636364
2020-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,38752,22819,9184,31729,17557,12196,2,6.71875,271.72222222222223,0.7319444444444445,1.0,0.0,1824.4675324675325,1416.3376623376623,1680.0,1425.2857142857142,941.7792207792207
2020-04-09,164.0,137.0,27.0,18.0,0.0,0.0,1.0,3.0,5.0,4,3,39016,23356,8574,31334,17048,12211,3,4.054166666666666,200.25,0.3458333333333333,12.0,0.0,1951.974025974026,1601.7792207792209,1945.9610389610389,1344.7272727272727,848.8441558441558
2020-04-10,165.0,126.0,39.0,24.0,3.0,1.0,5.0,4.0,2.0,4,4,40607,23831,9841,32809,17646,12285,4,3.6215277777777777,305.4375,1.0444444444444445,1.5,0.0,2072.7922077922076,1577.8051948051948,1860.3246753246754,1323.935064935065,883.8181818181819
2020-04-11,980.0,610.0,370.0,240.0,72.0,9.0,15.0,22.0,12.0,4,5,23061,12512,8040,20885,8894,6407,5,4.38125,327.9375,1.21875,0.0,0.0,1966.4285714285713,1551.3896103896104,1763.7272727272727,1188.844155844156,690.0649350649351
2020-04-12,1709.0,1053.0,656.0,425.0,123.0,11.0,23.0,36.0,38.0,4,6,17471,8897,6030,15195,6105,4519,6,3.397222222222222,278.8333333333333,0.8777777777777778,0.0,0.0,1916.7532467532467,1413.4155844155844,1613.4935064935064,1160.6883116883116,763.7402597402597
2020-04-13,583.0,392.0,191.0,114.0,10.0,1.0,13.0,43.0,10.0,4,0,36518,22256,7838,29295,16077,11524,0,5.468055555555555,272.0625,0.7326388888888888,0.0,0.0,1752.2337662337663,1412.7272727272727,1749.3896103896104,1380.5064935064936,943.7662337662338
2020-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,32562,19333,7450,26215,14944,10633,1,5.458333333333333,298.40972222222223,1.1270833333333334,0.0,0.0,1855.3116883116884,1372.2727272727273,1790.6103896103896,1260.987012987013,924.7792207792207
2020-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,32214,18527,8017,26797,15289,10762,2,4.704166666666667,284.09027777777777,1.1243055555555557,0.0,0.0,1897.142857142857,1459.1168831168832,1851.2857142857142,1393.6493506493507,857.8831168831168
2020-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,30999,18118,7368,25532,14772,10288,3,4.895833333333333,317.2013888888889,1.5625,0.0,0.0,1897.857142857143,1449.2987012987012,1858.2207792207791,1283.5844155844156,840.987012987013
2020-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,31282,18019,7760,25631,14577,10329,4,7.268750000000001,238.13194444444446,0.6499999999999999,0.0,0.0,1596.3246753246754,1334.1688311688313,1442.2077922077922,1231.3116883116884,1026.2077922077922
2020-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,13555,7058,5882,11788,5654,3782,5,8.570833333333333,145.28472222222223,1.1944444444444444,0.0,0.0,1379.2727272727273,1270.5714285714287,1379.5584415584415,1250.2857142857142,953.5454545454545
2020-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,8004,4322,4145,7683,3466,2338,6,11.695138888888888,207.95833333333334,0.6576388888888889,0.0,0.0,1071.5844155844156,1285.2077922077922,1194.4025974025974,1341.6623376623377,829.4025974025974
2020-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,24926,14888,6381,20962,12441,8753,0,8.168055555555556,149.55555555555554,1.1006944444444444,15.5,0.0,1652.7333333333333,1574.5066666666667,1744.1866666666667,1520.92,1127.6133333333332
2020-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,22394,13182,6138,18386,11295,7421,1,9.750694444444443,161.64583333333334,0.8847222222222223,0.0,0.0,1343.6883116883116,1408.974025974026,1271.7012987012988,1325.2467532467533,908.5844155844156
2020-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,21599,12505,5999,17906,10893,7326,2,5.738194444444444,194.61805555555554,0.5375000000000001,0.0,0.0,1383.3896103896104,1270.8311688311687,1471.9610389610389,1358.8961038961038,1000.7792207792207
2020-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,21564,12415,6007,18075,10879,7375,3,3.8784722222222223,257.36805555555554,0.8284722222222222,0.5,0.0,1742.3506493506493,1376.2857142857142,1769.8831168831168,1473.6363636363637,834.4285714285714
2020-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,21973,12347,6761,18795,11362,7550,4,5.696527777777778,253.63888888888889,0.5444444444444445,0.0,0.0,1560.6233766233765,1295.8181818181818,1733.012987012987,1287.1038961038962,925.961038961039
2020-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,10267,5273,4535,9991,4931,3362,5,6.961111111111111,162.8125,0.84375,6.0,0.0,1357.8181818181818,1188.6493506493507,1629.077922077922,1150.1948051948052,726.4545454545455
